ISTANTE,PREC_68,PREC_72,PREC_81,TEMP,UMID_MIN,UMID_MAX,RAD,PORT_305
2010-01-08 04:00:00,0.0,2.4,1.0,0.3,96.0,97.0,0.0,0.11
2010-01-08 05:00:00,0.0,3.0,3.6,0.3,97.0,97.0,0.0,0.11
2010-01-08 06:00:00,0.0,2.8,5.0,0.3,97.0,97.0,0.0,0.11
2010-01-08 07:00:00,0.0,3.0,2.4,0.3,97.0,97.0,0.0,0.11
2010-01-08 08:00:00,0.2,2.4,1.6,0.3,97.0,97.0,0.0,0.13
2010-01-08 09:00:00,2.0,2.0,1.6,0.4,97.0,98.0,0.0,0.12
2010-01-08 10:00:00,4.2,1.8,2.6,0.5,97.0,100.0,0.013,0.13
2010-01-08 11:00:00,3.8,2.2,2.0,0.8,97.0,98.0,0.056,0.13
2010-01-08 12:00:00,3.0,1.8,1.8,1.1,97.0,97.0,0.119,0.14
2010-01-08 13:00:00,1.6,0.6,0.6,1.7,96.0,99.0,0.157,0.14
2010-01-08 14:00:00,0.4,0.2,0.6,2.0,98.0,99.0,0.163,0.14
2010-01-08 15:00:00,0.2,0.2,0.8,2.2,98.0,99.0,0.126,0.13
2010-01-08 16:00:00,0.0,0.2,0.6,2.0,97.0,98.0,0.006,0.14
2010-01-08 17:00:00,0.2,0.2,0.6,2.1,98.0,99.0,0.0,0.14
2010-01-08 18:00:00,2.2,1.6,1.8,1.9,98.0,99.0,0.0,0.15
2010-01-08 19:00:00,0.2,0.6,0.8,1.9,99.0,99.0,0.0,0.15
2010-01-08 20:00:00,0.0,0.0,0.0,1.8,99.0,99.0,0.0,0.15
2010-01-08 21:00:00,0.0,0.2,0.4,1.7,99.0,99.0,0.0,0.15
2010-01-08 22:00:00,0.0,0.0,0.6,1.7,99.0,99.0,0.0,0.15
2010-01-08 23:00:00,0.0,0.2,0.0,1.7,99.0,99.0,0.0,0.14
2010-01-09 00:00:00,0.0,0.0,0.2,1.6,99.0,99.0,0.0,0.15
2010-01-09 01:00:00,0.0,0.2,0.2,1.6,99.0,100.0,0.0,0.14
2010-01-09 02:00:00,0.0,0.0,0.0,1.6,99.0,100.0,0.0,0.15
2010-01-09 03:00:00,0.0,0.0,0.2,1.7,99.0,100.0,0.0,0.15
2010-01-09 04:00:00,0.0,0.0,0.0,1.7,99.0,100.0,0.0,0.15
2010-01-09 05:00:00,0.0,0.2,0.2,1.6,99.0,100.0,0.0,0.15
2010-01-09 06:00:00,0.0,0.0,0.0,1.8,99.0,100.0,0.0,0.15
2010-01-09 07:00:00,0.0,0.0,0.0,1.9,99.0,100.0,0.0,0.15
2010-01-09 08:00:00,0.0,0.0,0.0,1.8,100.0,100.0,0.0,0.15
2010-01-09 09:00:00,0.0,0.0,0.0,2.0,100.0,100.0,0.019,0.15
2010-01-09 10:00:00,0.0,0.0,0.0,2.4,100.0,100.0,0.056,0.15
2010-01-09 11:00:00,0.0,0.2,0.6,2.8,99.0,100.0,0.088,0.15
2010-01-09 12:00:00,3.0,3.8,4.6,3.4,99.0,100.0,0.019,0.14
2010-01-09 13:00:00,5.4,4.6,4.4,3.6,99.0,100.0,0.013,0.16
2010-01-09 14:00:00,1.4,2.8,1.6,5.2,92.0,100.0,0.013,0.17
2010-01-09 15:00:00,0.8,1.2,1.2,4.8,93.0,94.0,0.019,0.2
2010-01-09 16:00:00,0.6,0.6,0.4,4.8,93.0,94.0,0.0,0.2
2010-01-09 17:00:00,3.4,1.4,2.4,3.5,91.0,97.0,0.0,0.2
2010-01-09 18:00:00,2.6,1.8,0.8,2.3,97.0,98.0,0.0,0.2
2010-01-09 19:00:00,2.4,1.4,0.4,1.7,98.0,98.0,0.0,0.2
2010-01-09 20:00:00,2.8,1.0,1.0,1.8,98.0,99.0,0.0,0.2
2010-01-09 21:00:00,3.2,3.0,2.2,1.5,98.0,98.0,0.0,0.21
2010-01-09 22:00:00,3.6,3.0,3.6,1.1,98.0,98.0,0.0,0.22
2010-01-09 23:00:00,2.4,2.0,2.0,0.6,98.0,98.0,0.0,0.25
2010-01-10 00:00:00,0.8,1.2,1.6,0.5,98.0,98.0,0.0,0.29
2010-01-10 01:00:00,0.0,0.2,0.4,0.6,99.0,99.0,0.0,0.32
2010-01-10 02:00:00,0.0,0.0,0.0,0.7,99.0,99.0,0.0,0.33
2010-01-10 03:00:00,0.0,0.0,0.4,0.9,99.0,99.0,0.0,0.33
2010-01-10 04:00:00,0.0,0.2,0.4,1.0,99.0,99.0,0.0,0.34
2010-01-10 05:00:00,0.2,0.4,0.2,1.0,99.0,99.0,0.0,0.34
2010-01-10 06:00:00,0.0,0.2,0.0,1.2,99.0,99.0,0.0,0.33
2010-01-10 07:00:00,0.0,0.0,0.0,1.3,99.0,100.0,0.0,0.34
2010-01-10 08:00:00,0.0,0.0,0.6,1.3,99.0,100.0,0.0,0.34
2010-01-10 09:00:00,0.0,0.2,0.0,1.5,100.0,100.0,0.031,0.34
2010-01-10 10:00:00,0.0,0.2,0.2,2.1,100.0,100.0,0.22,0.34
2010-01-10 11:00:00,0.0,0.0,0.4,3.0,98.0,100.0,0.722,0.36
2010-01-10 12:00:00,0.0,0.0,0.2,4.3,90.0,96.0,0.734,0.35
2010-01-10 13:00:00,0.0,0.0,0.0,5.0,86.0,89.0,0.659,0.33
2010-01-10 14:00:00,0.0,0.0,0.0,5.1,87.0,90.0,0.301,0.32
2010-01-10 15:00:00,0.0,0.0,0.0,5.6,81.0,87.0,0.427,0.32
2010-01-10 16:00:00,0.0,0.0,0.0,5.5,82.0,88.0,0.257,0.32
2010-01-10 17:00:00,0.0,0.0,0.0,4.2,89.0,93.0,0.044,0.31
2010-01-10 18:00:00,0.0,0.0,0.0,3.1,94.0,94.0,0.0,0.3
2010-01-10 19:00:00,0.0,0.0,0.0,2.8,94.0,95.0,0.0,0.29
2010-01-10 20:00:00,0.0,0.0,0.0,2.6,95.0,95.0,0.0,0.29
2010-01-10 21:00:00,0.0,0.0,0.0,2.5,96.0,96.0,0.0,0.29
2010-01-10 22:00:00,0.0,0.0,0.0,2.4,96.0,96.0,0.0,0.29
2010-01-10 23:00:00,0.0,0.0,0.0,2.2,96.0,97.0,0.0,0.29
2010-01-11 00:00:00,0.0,0.0,0.0,2.0,97.0,97.0,0.0,0.29
2010-01-11 01:00:00,0.0,0.0,0.0,2.0,97.0,98.0,0.0,0.29
2010-01-11 02:00:00,0.0,0.0,0.0,2.0,97.0,97.0,0.0,0.28
2010-01-11 03:00:00,0.0,0.0,0.0,2.0,97.0,97.0,0.0,0.28
2010-01-11 04:00:00,0.0,0.0,0.0,1.9,97.0,97.0,0.0,0.28
2010-01-11 05:00:00,0.0,0.0,0.0,1.8,97.0,97.0,0.0,0.28
2010-01-11 06:00:00,0.0,0.0,0.0,1.6,97.0,98.0,0.0,0.28
2010-01-11 07:00:00,0.0,0.0,0.0,1.3,98.0,98.0,0.0,0.27
2010-01-11 08:00:00,0.0,0.0,0.0,1.4,97.0,98.0,0.0,0.27
2010-01-11 09:00:00,0.0,0.0,0.0,1.5,94.0,96.0,0.069,0.27
2010-01-11 10:00:00,0.0,0.0,0.0,1.6,91.0,92.0,0.188,0.27
2010-01-11 11:00:00,0.0,0.0,0.0,2.8,87.0,91.0,0.201,0.25
2010-01-11 12:00:00,0.0,0.0,0.0,3.7,83.0,91.0,0.37,0.25
2010-01-11 13:00:00,0.0,0.0,0.0,4.9,74.0,81.0,0.653,0.25
2010-01-11 14:00:00,0.0,0.0,0.0,4.6,76.0,80.0,0.483,0.25
2010-01-11 15:00:00,0.0,0.0,0.0,4.0,82.0,90.0,0.163,0.25
2010-01-11 16:00:00,0.0,0.0,0.0,3.6,90.0,91.0,0.031,0.25
2010-01-11 17:00:00,0.0,0.0,0.0,3.4,91.0,93.0,0.0,0.24
2010-01-11 18:00:00,0.0,0.0,0.0,3.2,92.0,94.0,0.0,0.22
2010-01-11 19:00:00,0.0,0.0,0.0,2.9,94.0,96.0,0.0,0.23
2010-01-11 20:00:00,0.0,0.0,0.0,2.6,96.0,97.0,0.0,0.24
2010-01-11 21:00:00,0.0,0.0,0.0,2.7,98.0,98.0,0.0,0.24
2010-01-11 22:00:00,0.0,0.0,0.0,2.6,97.0,98.0,0.0,0.24
2010-01-11 23:00:00,0.0,0.0,0.0,2.4,98.0,98.0,0.0,0.24
2010-01-12 00:00:00,0.0,0.0,0.0,2.6,98.0,99.0,0.0,0.23
2010-01-12 01:00:00,0.0,0.0,0.0,2.7,96.0,99.0,0.0,0.22
2010-01-12 02:00:00,0.0,0.0,0.0,2.4,97.0,98.0,0.0,0.23
2010-01-12 03:00:00,0.0,0.0,0.0,2.3,98.0,98.0,0.0,0.23
2010-01-12 04:00:00,0.0,0.0,0.0,2.3,98.0,98.0,0.0,0.22
2010-01-12 05:00:00,0.0,0.0,0.0,2.3,99.0,99.0,0.0,0.23
2010-01-12 06:00:00,0.0,0.0,0.0,2.3,98.0,99.0,0.0,0.22
2010-01-12 07:00:00,0.0,0.0,0.0,2.3,98.0,99.0,0.0,0.22
2010-01-12 08:00:00,0.0,0.0,0.0,2.4,98.0,99.0,0.0,0.21
2010-01-12 09:00:00,0.0,0.0,0.2,2.6,96.0,97.0,0.0,0.22
2010-01-12 10:00:00,0.0,0.0,0.0,2.6,96.0,96.0,0.0,0.22
2010-01-12 11:00:00,0.0,0.0,0.0,2.9,94.0,96.0,0.006,0.22
2010-01-12 12:00:00,0.0,0.0,0.0,3.0,92.0,94.0,0.038,0.21
2010-01-12 13:00:00,0.0,0.0,0.0,3.5,87.0,91.0,0.056,0.21
2010-01-12 14:00:00,0.0,0.0,0.0,3.5,87.0,89.0,0.05,0.21
2010-01-12 15:00:00,0.0,0.0,0.0,3.5,85.0,87.0,0.044,0.21
2010-01-12 16:00:00,0.0,0.0,0.0,3.3,88.0,89.0,0.0,0.21
2010-01-12 17:00:00,0.0,0.0,0.0,3.0,90.0,93.0,0.0,0.21
2010-01-12 18:00:00,0.0,0.0,0.0,2.3,94.0,96.0,0.0,0.21
2010-01-12 19:00:00,0.0,0.0,0.0,2.0,96.0,97.0,0.0,0.21
2010-01-12 20:00:00,0.0,0.0,0.0,1.8,97.0,98.0,0.0,0.21
2010-01-12 21:00:00,0.0,0.0,0.0,1.9,98.0,98.0,0.0,0.2
2010-01-12 22:00:00,0.0,0.0,0.0,1.9,98.0,98.0,0.0,0.2
2010-01-12 23:00:00,0.0,0.0,0.0,1.5,98.0,98.0,0.0,0.19
2010-01-13 00:00:00,0.0,0.0,0.0,1.4,98.0,98.0,0.0,0.2
2010-01-13 01:00:00,0.0,0.0,0.0,1.3,98.0,98.0,0.0,0.2
2010-01-13 02:00:00,0.0,0.0,0.0,1.1,98.0,98.0,0.0,0.2
2010-01-13 03:00:00,0.0,0.0,0.0,1.2,98.0,98.0,0.0,0.19
2010-01-13 04:00:00,0.0,0.0,0.0,1.0,98.0,98.0,0.0,0.19
2010-01-13 05:00:00,0.0,0.0,0.0,1.0,98.0,98.0,0.0,0.19
2010-01-13 06:00:00,0.0,0.0,0.0,0.8,98.0,98.0,0.0,0.19
2010-01-13 07:00:00,0.0,0.0,0.0,0.8,98.0,98.0,0.0,0.19
2010-01-13 08:00:00,0.0,0.0,0.0,0.7,98.0,98.0,0.0,0.19
2010-01-13 09:00:00,0.0,0.0,0.0,0.9,98.0,98.0,0.031,0.19
2010-01-13 10:00:00,0.0,0.0,0.0,1.6,97.0,98.0,0.163,0.19
2010-01-13 11:00:00,0.0,0.0,0.0,2.7,85.0,95.0,0.345,0.19
2010-01-13 12:00:00,0.0,0.0,0.2,3.6,75.0,83.0,0.552,0.19
2010-01-13 13:00:00,0.0,0.0,0.0,4.4,71.0,74.0,0.515,0.19
2010-01-13 14:00:00,0.0,0.0,0.0,4.5,73.0,76.0,0.326,0.19
2010-01-13 15:00:00,0.0,0.0,0.0,3.9,80.0,83.0,0.207,0.18
2010-01-13 16:00:00,0.0,0.0,0.0,3.6,84.0,89.0,0.075,0.19
2010-01-13 17:00:00,0.0,0.0,0.0,3.2,90.0,92.0,0.006,0.18
2010-01-13 18:00:00,0.0,0.0,0.0,2.5,93.0,96.0,0.0,0.18
2010-01-13 19:00:00,0.0,0.0,0.0,1.7,96.0,97.0,0.0,0.19
2010-01-13 20:00:00,0.0,0.0,0.0,1.3,97.0,98.0,0.0,0.18
2010-01-13 21:00:00,0.0,0.0,0.0,1.0,98.0,98.0,0.0,0.18
2010-01-13 22:00:00,0.0,0.0,0.0,0.8,98.0,98.0,0.0,0.18
2010-01-13 23:00:00,0.0,0.0,0.0,0.8,98.0,98.0,0.0,0.18
2010-01-14 00:00:00,0.0,0.0,0.0,0.9,98.0,98.0,0.0,0.18
2010-01-14 01:00:00,0.0,0.0,0.0,0.7,98.0,98.0,0.0,0.18
2010-01-14 02:00:00,0.0,0.0,0.0,0.4,98.0,99.0,0.0,0.18
2010-01-14 03:00:00,0.0,0.0,0.0,0.3,98.0,99.0,0.0,0.18
2010-01-14 04:00:00,0.0,0.0,0.0,0.2,99.0,99.0,0.0,0.18
2010-01-14 05:00:00,0.0,0.0,0.0,-0.6,98.0,99.0,0.0,0.18
2010-01-14 06:00:00,0.0,0.0,0.0,-0.5,99.0,99.0,0.0,0.18
2010-01-14 07:00:00,0.0,0.0,0.2,-0.5,98.0,99.0,0.0,0.18
2010-01-14 08:00:00,0.0,0.0,0.0,-0.9,98.0,98.0,0.0,0.18
2010-01-14 09:00:00,0.0,0.0,0.0,-1.4,98.0,98.0,0.176,0.17
2010-01-14 10:00:00,0.0,0.0,0.0,-1.2,98.0,98.0,0.609,0.16
2010-01-14 11:00:00,0.0,0.0,0.0,-0.9,98.0,98.0,0.471,0.15
2010-01-14 12:00:00,0.0,0.0,0.0,-0.1,97.0,98.0,0.546,0.16
2010-01-14 13:00:00,0.0,0.0,0.0,2.0,90.0,97.0,0.602,0.17
2010-01-14 14:00:00,0.0,0.0,0.0,3.1,84.0,86.0,0.289,0.17
2010-01-14 15:00:00,0.0,0.0,0.0,3.3,81.0,85.0,0.188,0.17
2010-01-14 16:00:00,0.0,0.0,0.0,3.0,85.0,86.0,0.019,0.17
2010-01-14 17:00:00,0.0,0.0,0.0,2.7,87.0,88.0,0.0,0.17
2010-01-14 18:00:00,0.0,0.0,0.0,2.2,89.0,92.0,0.0,0.17
2010-01-14 19:00:00,0.0,0.0,0.0,1.7,93.0,94.0,0.0,0.16
2010-01-14 20:00:00,0.0,0.0,0.0,1.8,94.0,95.0,0.0,0.16
2010-01-14 21:00:00,0.0,0.0,0.0,1.5,94.0,96.0,0.0,0.16
2010-01-14 22:00:00,0.0,0.0,0.0,1.4,96.0,96.0,0.0,0.16
2010-01-14 23:00:00,0.0,0.0,0.0,1.1,96.0,97.0,0.0,0.16
2010-01-15 00:00:00,0.0,0.0,0.0,1.0,97.0,97.0,0.0,0.15
